time,ECG,HR
118,1.86,380.0
118,1.85,379.0
118,1.85,378.0
118,1.85,379.0
118,1.85,379.0
118,1.84,377.0
118,1.85,377.0
118,1.84,377.0
118,1.83,374.0
118,1.82,372.0
118,1.83,373.0
118,1.82,374.0
118,1.81,371.0
118,1.81,371.0
118,1.82,371.0
118,1.81,371.0
118,1.81,371.0
118,1.83,375.0
118,1.84,376.0
118,1.83,375.0
118,1.83,374.0
118,1.83,375.0
118,1.85,376.0
118,1.83,374.0
118,1.82,373.0
118,1.83,374.0
118,1.77,362.0
118,1.78,366.0
118,1.83,375.0
118,1.86,381.0
118,1.87,382.0
118,1.87,382.0
118,1.87,381.0
118,1.86,380.0
118,1.95,402.0
118,1.74,343.0
118,0.72,131.0
118,0.77,174.0
118,1.84,388.0
118,2.21,453.0
118,2.2,450.0
118,2.14,436.0
118,2.07,423.0
118,2.02,412.0
118,1.97,403.0
118,1.93,394.0
118,1.89,385.0
118,1.86,381.0
118,1.84,376.0
118,1.8,370.0
118,1.79,366.0
118,1.75,358.0
118,1.7,346.0
118,1.66,339.0
118,1.65,338.0
118,1.68,344.0
118,1.74,359.0
118,1.85,380.0
118,1.95,399.0
118,1.98,405.0
118,1.97,403.0
118,1.96,400.0
119,1.93,395.0
119,1.9,390.0
119,1.89,385.0
119,1.89,384.0
119,1.87,383.0
119,1.87,382.0
119,1.87,381.0
119,1.86,380.0
119,1.85,378.0
119,1.84,377.0
119,1.84,377.0
119,1.85,378.0
119,1.84,377.0
119,1.83,375.0
119,1.84,377.0
119,1.84,376.0
119,1.82,374.0
119,1.83,375.0
119,1.84,376.0
119,1.83,374.0
119,1.82,372.0
119,1.82,373.0
119,1.83,374.0
119,1.82,373.0
119,1.79,365.0
119,1.77,363.0
119,1.81,371.0
119,1.82,374.0
119,1.85,379.0
119,1.86,381.0
119,1.85,379.0
119,1.84,376.0
119,1.85,378.0
119,1.97,403.0
119,1.47,286.0
119,0.45,88.0
119,1.05,232.0
119,2.01,419.0
119,2.2,452.0
119,2.17,442.0
119,2.11,431.0
119,2.04,417.0
119,1.98,404.0
119,1.95,397.0
119,1.91,390.0
119,1.87,381.0
119,1.84,375.0
119,1.82,372.0
119,1.79,365.0
119,1.74,356.0
119,1.7,346.0
119,1.65,338.0
119,1.62,331.0
119,1.61,329.0
119,1.67,343.0
119,1.77,364.0
119,1.87,385.0
119,1.94,397.0
119,1.96,402.0
119,1.95,399.0
119,1.92,392.0
119,1.9,388.0
119,1.89,386.0
119,1.86,382.0
119,1.85,378.0
119,1.86,380.0
119,1.85,379.0
119,1.84,377.0
119,1.85,378.0
120,1.85,378.0
120,1.84,377.0
120,1.83,375.0
120,1.83,375.0
120,1.84,376.0
120,1.83,374.0
120,1.82,372.0
120,1.83,374.0
120,1.83,374.0
120,1.82,373.0
120,1.82,372.0
120,1.83,374.0
120,1.82,374.0
120,1.82,372.0
120,1.83,374.0
120,1.83,375.0
120,1.83,375.0
120,1.82,373.0
120,1.83,374.0
120,1.84,376.0
120,1.81,371.0
120,1.77,363.0
120,1.81,370.0
120,1.83,376.0
120,1.86,380.0
120,1.87,382.0
120,1.87,383.0
120,1.86,380.0
120,1.85,380.0
120,1.97,405.0
120,1.58,310.0
120,0.5,92.0
120,0.9,201.0
120,1.97,413.0
120,2.24,460.0
120,2.2,449.0
120,2.14,437.0
120,2.07,423.0
120,2.01,411.0
120,1.96,400.0
120,1.93,394.0
120,1.9,388.0
120,1.86,380.0
120,1.83,375.0
120,1.81,370.0
120,1.77,362.0
120,1.72,352.0
120,1.67,341.0
120,1.64,336.0
120,1.63,333.0
120,1.68,341.0
120,1.75,360.0
120,1.86,381.0
120,1.93,395.0
120,1.96,401.0
120,1.96,401.0
120,1.93,395.0
120,1.91,390.0
120,1.9,387.0
120,1.88,385.0
120,1.87,382.0
120,1.86,380.0
120,1.86,381.0
120,1.86,382.0
120,1.85,379.0
120,1.86,379.0
120,1.85,378.0
120,1.84,378.0
120,1.84,377.0
121,1.84,377.0
121,1.84,377.0
121,1.83,375.0
121,1.82,372.0
121,1.82,373.0
121,1.82,374.0
121,1.81,371.0
121,1.82,371.0
121,1.82,372.0
121,1.83,374.0
121,1.82,373.0
121,1.83,374.0
121,1.83,375.0
121,1.83,374.0
121,1.83,374.0
121,1.83,375.0
121,1.82,372.0
121,1.76,361.0
121,1.79,367.0
121,1.83,374.0
121,1.85,380.0
121,1.86,380.0
121,1.86,381.0
121,1.86,381.0
121,1.85,380.0
121,1.96,402.0
121,1.66,327.0
121,0.63,115.0
121,0.91,205.0
121,1.94,406.0
121,2.22,455.0
121,2.19,448.0
121,2.12,433.0
121,2.06,421.0
121,2.01,411.0
121,1.96,401.0
121,1.93,394.0
121,1.9,388.0
121,1.87,381.0
121,1.83,375.0
121,1.81,370.0
121,1.78,364.0
121,1.74,355.0
121,1.68,343.0
121,1.65,336.0
121,1.65,337.0
121,1.68,344.0
121,1.76,361.0
121,1.87,383.0
121,1.95,399.0
121,1.96,403.0
121,1.97,402.0
121,1.96,400.0
121,1.94,396.0
121,1.9,389.0
121,1.9,388.0
121,1.88,385.0
121,1.86,380.0
121,1.85,379.0
121,1.86,380.0
121,1.86,380.0
121,1.85,378.0
121,1.84,377.0
121,1.84,376.0
121,1.83,375.0
121,1.82,373.0
121,1.83,374.0
121,1.83,375.0
122,1.82,373.0
122,1.81,371.0
122,1.82,373.0
122,1.82,373.0
122,1.81,370.0
122,1.81,371.0
122,1.8,368.0
122,1.75,360.0
122,1.78,365.0
122,1.82,372.0
122,1.85,379.0
122,1.85,379.0
122,1.85,378.0
122,1.85,377.0
122,1.84,376.0
122,1.92,395.0
122,1.72,341.0
122,0.73,132.0
122,0.75,170.0
122,1.82,384.0
122,2.19,450.0
122,2.19,452.0
122,2.12,432.0
122,2.06,420.0
122,2.01,410.0
122,1.96,401.0
122,1.92,391.0
122,1.88,384.0
122,1.86,380.0
122,1.83,375.0
122,1.8,368.0
122,1.76,360.0
122,1.72,351.0
122,1.66,340.0
122,1.63,333.0
122,1.63,333.0
122,1.66,341.0
122,1.75,360.0
122,1.86,382.0
122,1.95,399.0
122,1.97,403.0
122,1.96,400.0
122,1.94,396.0
122,1.92,392.0
122,1.89,385.0
122,1.86,381.0
122,1.86,380.0
122,1.85,379.0
122,1.85,377.0
122,1.84,376.0
122,1.85,378.0
122,1.84,378.0
122,1.84,375.0
122,1.85,377.0
122,1.84,376.0
122,1.83,374.0
122,1.83,374.0
122,1.83,375.0
122,1.83,375.0
122,1.82,373.0
122,1.82,373.0
122,1.84,375.0
122,1.83,375.0
122,1.82,372.0
122,1.83,374.0
122,1.83,374.0
122,1.83,375.0
122,1.83,373.0
122,1.84,376.0
123,1.79,365.0
123,1.77,365.0
123,1.81,371.0
123,1.84,377.0
123,1.86,381.0
123,1.86,381.0
123,1.87,381.0
123,1.86,380.0
123,1.86,382.0
123,1.97,401.0
123,1.42,272.0
123,0.43,87.0
123,1.14,252.0
123,2.07,430.0
123,2.24,459.0
123,2.19,447.0
123,2.12,432.0
123,2.05,420.0
123,2.0,409.0
123,1.95,398.0
123,1.91,391.0
123,1.89,385.0
123,1.85,379.0
123,1.82,371.0
123,1.79,365.0
123,1.76,360.0
123,1.71,349.0
123,1.66,339.0
123,1.64,335.0
123,1.64,337.0
123,1.69,348.0
123,1.79,367.0
123,1.89,388.0
123,1.95,400.0
123,1.96,402.0
123,1.96,399.0
123,1.94,396.0
123,1.92,393.0
123,1.89,386.0
123,1.88,384.0
123,1.86,381.0
123,1.85,380.0
123,1.85,379.0
123,1.86,381.0
123,1.85,380.0
123,1.84,378.0
123,1.85,378.0
123,1.85,377.0
123,1.83,375.0
123,1.84,375.0
123,1.83,375.0
123,1.83,374.0
123,1.82,373.0
123,1.82,372.0
123,1.83,375.0
123,1.83,374.0
123,1.82,373.0
123,1.83,375.0
123,1.84,376.0
123,1.83,375.0
123,1.83,374.0
123,1.83,375.0
123,1.84,376.0
123,1.77,362.0
123,1.78,366.0
123,1.82,372.0
123,1.84,377.0
123,1.85,379.0
123,1.85,379.0
124,1.86,380.0
124,1.85,379.0
124,1.87,384.0
124,1.95,394.0
124,1.25,238.0
124,0.48,105.0
124,1.43,310.0
124,2.15,442.0
124,2.21,452.0
124,2.15,438.0
124,2.09,426.0
124,2.04,417.0
124,1.98,406.0
124,1.95,397.0
124,1.91,390.0
124,1.88,385.0
124,1.84,376.0
124,1.82,372.0
124,1.79,367.0
124,1.75,357.0
124,1.7,346.0
124,1.66,339.0
124,1.64,334.0
124,1.65,338.0
124,1.71,351.0
124,1.82,374.0
124,1.93,396.0
124,1.96,402.0
124,1.97,403.0
124,1.96,400.0
124,1.94,396.0
124,1.91,391.0
124,1.9,387.0
124,1.87,383.0
124,1.85,379.0
124,1.84,376.0
124,1.84,376.0
124,1.83,376.0
124,1.82,373.0
124,1.82,372.0
124,1.83,375.0
124,1.83,375.0
124,1.82,373.0
124,1.82,371.0
124,1.82,372.0
124,1.81,371.0
124,1.81,369.0
124,1.82,372.0
124,1.82,372.0
124,1.81,370.0
124,1.8,369.0
124,1.82,372.0
124,1.81,370.0
124,1.8,369.0
124,1.76,360.0
124,1.76,362.0
124,1.79,368.0
124,1.83,374.0
124,1.85,379.0
124,1.85,380.0
124,1.84,378.0
124,1.84,376.0
124,1.85,379.0
124,1.96,401.0
124,1.5,292.0
124,0.45,85.0
124,0.98,218.0
124,1.98,415.0
124,2.22,454.0
125,2.19,447.0
125,2.12,433.0
125,2.05,419.0
125,2.0,407.0
125,1.96,400.0
125,1.92,392.0
125,1.88,383.0
125,1.85,378.0
125,1.83,374.0
125,1.8,368.0
125,1.76,359.0
125,1.72,350.0
125,1.67,341.0
125,1.63,333.0
125,1.63,333.0
125,1.69,347.0
125,1.79,368.0
125,1.9,389.0
125,1.96,403.0
125,1.98,405.0
125,1.96,401.0
125,1.93,395.0
125,1.92,392.0
125,1.89,387.0
125,1.88,384.0
125,1.87,381.0
125,1.86,380.0
125,1.85,378.0
125,1.84,376.0
125,1.84,376.0
125,1.85,378.0
125,1.84,377.0
125,1.84,376.0
125,1.85,377.0
125,1.84,376.0
125,1.83,374.0
125,1.83,374.0
125,1.83,375.0
125,1.83,374.0
125,1.82,373.0
125,1.83,374.0
125,1.84,375.0
125,1.82,373.0
125,1.83,374.0
125,1.84,375.0
125,1.82,374.0
125,1.82,372.0
125,1.83,373.0
125,1.83,374.0
125,1.83,374.0
125,1.83,374.0
125,1.84,377.0
125,1.84,377.0
125,1.84,377.0
125,1.84,376.0
125,1.85,377.0
125,1.84,377.0
125,1.83,373.0
125,1.78,364.0
125,1.81,370.0
125,1.83,375.0
125,1.85,378.0
125,1.86,381.0
125,1.86,380.0
125,1.84,378.0
125,1.84,377.0
125,1.95,401.0
125,1.65,325.0
125,0.57,103.0
126,0.85,192.0
126,1.94,407.0
126,2.24,459.0
126,2.2,450.0
126,2.14,436.0
126,2.07,423.0
126,2.0,409.0
126,1.96,399.0
126,1.92,392.0
126,1.89,386.0
126,1.85,379.0
126,1.83,373.0
126,1.8,369.0
126,1.76,361.0
126,1.72,351.0
126,1.68,342.0
126,1.65,336.0
126,1.63,335.0
126,1.67,342.0
126,1.76,362.0
126,1.86,382.0
126,1.94,396.0
126,1.98,405.0
126,1.98,405.0
126,1.95,398.0
126,1.93,394.0
126,1.91,390.0
126,1.9,388.0
126,1.87,383.0
126,1.87,381.0
126,1.86,381.0
126,1.86,380.0
126,1.85,378.0
126,1.85,378.0
126,1.86,381.0
126,1.86,380.0
126,1.86,379.0
126,1.86,380.0
126,1.85,378.0
126,1.84,378.0
126,1.84,377.0
126,1.84,377.0
126,1.84,378.0
126,1.84,376.0
126,1.83,375.0
126,1.84,376.0
126,1.84,376.0
126,1.84,375.0
126,1.84,376.0
126,1.84,377.0
126,1.83,376.0
126,1.84,376.0
126,1.85,379.0
126,1.84,377.0
126,1.83,375.0
126,1.78,364.0
126,1.8,368.0
126,1.82,373.0
126,1.85,378.0
126,1.87,383.0
126,1.88,383.0
126,1.86,381.0
126,1.85,379.0
126,1.89,388.0
126,1.96,396.0
126,1.21,231.0
126,0.47,105.0
126,1.47,317.0
127,2.15,443.0
127,2.2,451.0
127,2.16,441.0
127,2.1,430.0
127,2.04,416.0
127,1.98,404.0
127,1.95,397.0
127,1.92,392.0
127,1.88,384.0
127,1.85,379.0
127,1.83,374.0
127,1.78,365.0
127,1.75,358.0
127,1.71,348.0
127,1.66,339.0
127,1.63,333.0
127,1.64,335.0
127,1.72,352.0
127,1.82,375.0
127,1.92,393.0
127,1.97,403.0
127,1.98,406.0
127,1.96,402.0
127,1.94,397.0
127,1.93,393.0
127,1.91,390.0
127,1.88,384.0
127,1.85,379.0
127,1.85,377.0
127,1.83,375.0
127,1.82,373.0
127,1.82,372.0
127,1.83,375.0
127,1.83,375.0
127,1.82,372.0
127,1.83,374.0
127,1.83,374.0
127,1.82,372.0
127,1.82,372.0
127,1.82,372.0
127,1.82,373.0
127,1.81,371.0
127,1.81,371.0
127,1.82,372.0
127,1.82,373.0
127,1.82,372.0
127,1.82,373.0
127,1.82,373.0
127,1.82,371.0
127,1.82,372.0
127,1.82,371.0
127,1.77,362.0
127,1.79,368.0
127,1.83,374.0
127,1.86,381.0
127,1.87,384.0
127,1.87,382.0
127,1.87,382.0
127,1.87,383.0
127,1.91,394.0
127,1.88,375.0
127,0.97,179.0
127,0.51,118.0
127,1.63,350.0
127,2.21,454.0
127,2.24,458.0
127,2.17,445.0
127,2.1,428.0
127,2.03,415.0
128,1.98,406.0
128,1.93,394.0
128,1.9,388.0
128,1.88,383.0
128,1.85,378.0
128,1.81,370.0
128,1.79,364.0
128,1.75,358.0
128,1.7,347.0
128,1.65,337.0
128,1.63,333.0
128,1.65,338.0
128,1.72,353.0
128,1.83,376.0
128,1.94,396.0
128,1.98,406.0
128,1.97,404.0
128,1.96,400.0
128,1.94,396.0
128,1.91,392.0
128,1.89,386.0
128,1.88,384.0
128,1.87,383.0
128,1.85,379.0
128,1.85,379.0
128,1.85,378.0
128,1.84,377.0
128,1.84,376.0
128,1.84,376.0
128,1.85,379.0
128,1.84,377.0
128,1.84,376.0
128,1.84,376.0
128,1.84,377.0
128,1.83,375.0
128,1.83,374.0
128,1.84,376.0
128,1.83,376.0
128,1.82,373.0
128,1.83,374.0
128,1.84,377.0
128,1.83,376.0
128,1.83,374.0
128,1.84,376.0
128,1.84,378.0
128,1.84,377.0
128,1.84,376.0
128,1.85,379.0
128,1.84,377.0
128,1.84,376.0
128,1.84,376.0
128,1.84,377.0
128,1.84,376.0
128,1.83,375.0
128,1.84,376.0
128,1.82,372.0
128,1.76,361.0
128,1.78,365.0
128,1.82,372.0
128,1.84,377.0
128,1.84,378.0
128,1.85,377.0
128,1.85,378.0
128,1.85,378.0
128,1.96,400.0
128,1.5,293.0
128,0.44,85.0
